active,base,futures,quote,spot,swap,symbol,type
True,FIL,False,EUR,True,False,FIL/EUR,spot
True,FIL,False,GBP,True,False,FIL/GBP,spot
True,FIL,False,USD,True,False,FIL/USD,spot
True,FIL,False,BTC,True,False,FIL/BTC,spot
True,FIS,False,EUR,True,False,FIS/EUR,spot
True,FIS,False,USD,True,False,FIS/USD,spot
True,FLOKI,False,EUR,True,False,FLOKI/EUR,spot
True,FLOKI,False,USD,True,False,FLOKI/USD,spot
True,FLOW,False,EUR,True,False,FLOW/EUR,spot
True,FLOW,False,USD,True,False,FLOW/USD,spot
True,FLR,False,EUR,True,False,FLR/EUR,spot
True,FLR,False,USD,True,False,FLR/USD,spot
True,FLUX,False,EUR,True,False,FLUX/EUR,spot
True,FLUX,False,USD,True,False,FLUX/USD,spot
True,FLY,False,EUR,True,False,FLY/EUR,spot
True,FLY,False,USD,True,False,FLY/USD,spot
True,FOLKS,False,EUR,True,False,FOLKS/EUR,spot
True,FOLKS,False,USD,True,False,FOLKS/USD,spot
False,FOREST,False,EUR,True,False,FOREST/EUR,spot
True,FOREST,False,USD,True,False,FOREST/USD,spot
True,FORTH,False,EUR,True,False,FORTH/EUR,spot
True,FORTH,False,USD,True,False,FORTH/USD,spot
True,FWOG,False,EUR,True,False,FWOG/EUR,spot
True,FWOG,False,USD,True,False,FWOG/USD,spot
True,FXS,False,EUR,True,False,FXS/EUR,spot
True,FXS,False,USD,True,False,FXS/USD,spot
True,GAIA,False,EUR,True,False,GAIA/EUR,spot
True,GAIA,False,USD,True,False,GAIA/USD,spot
False,GAIB,False,EUR,True,False,GAIB/EUR,spot
True,GAIB,False,USD,True,False,GAIB/USD,spot
True,GALA,False,EUR,True,False,GALA/EUR,spot
True,GALA,False,USD,True,False,GALA/USD,spot
False,GAL,False,EUR,True,False,GAL/EUR,spot
False,GAL,False,USD,True,False,GAL/USD,spot
True,GAME2,False,EUR,True,False,GAME2/EUR,spot
True,GAME2,False,USD,True,False,GAME2/USD,spot
True,GARI,False,EUR,True,False,GARI/EUR,spot
True,GARI,False,USD,True,False,GARI/USD,spot
True,G,False,EUR,True,False,G/EUR,spot
True,GFI,False,EUR,True,False,GFI/EUR,spot
True,GFI,False,USD,True,False,GFI/USD,spot
True,GHIBLI,False,EUR,True,False,GHIBLI/EUR,spot
True,GHIBLI,False,USD,True,False,GHIBLI/USD,spot
True,GHST,False,EUR,True,False,GHST/EUR,spot
True,GHST,False,USD,True,False,GHST/USD,spot
True,GIGA,False,EUR,True,False,GIGA/EUR,spot
True,GIGA,False,USD,True,False,GIGA/USD,spot
True,GLMR,False,EUR,True,False,GLMR/EUR,spot
True,GLMR,False,USD,True,False,GLMR/USD,spot
True,GMT,False,EUR,True,False,GMT/EUR,spot
True,GMT,False,USD,True,False,GMT/USD,spot
True,GMX,False,EUR,True,False,GMX/EUR,spot
True,GMX,False,USD,True,False,GMX/USD,spot
True,GNO,False,EUR,True,False,GNO/EUR,spot
True,GNO,False,USD,True,False,GNO/USD,spot
True,GOAT,False,EUR,True,False,GOAT/EUR,spot
True,GOAT,False,USD,True,False,GOAT/USD,spot
True,GOMINING,False,EUR,True,False,GOMINING/EUR,spot
True,GOMINING,False,USD,True,False,GOMINING/USD,spot
True,GRASS,False,EUR,True,False,GRASS/EUR,spot
True,GRASS,False,USD,True,False,GRASS/USD,spot
True,GRIFFAIN,False,EUR,True,False,GRIFFAIN/EUR,spot
True,GRIFFAIN,False,USD,True,False,GRIFFAIN/USD,spot
True,GRT,False,EUR,True,False,GRT/EUR,spot
True,GRT,False,GBP,True,False,GRT/GBP,spot
True,GRT,False,USD,True,False,GRT/USD,spot
True,GRT,False,BTC,True,False,GRT/BTC,spot
